transaction_id,date,customer_id,product_id,quantity,unit_price,discount,revenue,channel
T0002863,2026-04-16,C0089,P006,1,24.99,0.0,24.99,Mobile
T0002864,2026-04-16,C0103,P002,3,6.49,0.05,18.5,Store
T0002865,2026-04-16,C0003,P006,2,24.99,0.1,44.98,Store
T0002866,2026-04-16,C0061,P005,2,34.99,0.15,59.48,Store
T0002867,2026-04-16,C0028,P002,3,6.49,0.0,19.47,Store
T0002868,2026-04-16,C0116,P004,1,79.99,0.05,75.99,Store
T0002869,2026-04-16,C0013,P003,4,18.99,0.0,75.96,Store
T0002870,2026-04-16,C0004,P002,3,6.49,0.05,18.5,Store
T0002871,2026-04-16,C0025,P004,1,79.99,0.0,79.99,Mobile
T0002872,2026-04-16,C0099,P003,4,18.99,0.0,75.96,Store
T0002873,2026-04-16,C0056,P007,1,29.99,0.05,28.49,Store
T0002874,2026-04-17,C0005,P001,3,12.99,0.0,38.97,Store
T0002875,2026-04-17,C0022,P007,2,29.99,0.1,53.98,Store
T0002876,2026-04-17,C0065,P002,2,6.49,0.0,12.98,Store
T0002877,2026-04-17,C0023,P004,1,79.99,0.1,71.99,Store
T0002878,2026-04-17,C0020,P008,1,14.99,0.0,14.99,Store
T0002879,2026-04-17,C0059,P003,1,18.99,0.1,17.09,Store
T0002880,2026-04-17,C0065,P001,1,12.99,0.0,12.99,Mobile
T0002881,2026-04-17,C0032,P001,1,12.99,0.05,12.34,Web
T0002882,2026-04-17,C0070,P005,2,34.99,0.15,59.48,Store
T0002883,2026-04-17,C0120,P001,3,12.99,0.0,38.97,Store
T0002884,2026-04-17,C0073,P001,2,12.99,0.0,25.98,Store
T0002885,2026-04-17,C0073,P002,1,6.49,0.1,5.84,Web
T0002886,2026-04-17,C0047,P007,1,29.99,0.0,29.99,Store
T0002887,2026-04-17,C0073,P001,1,12.99,0.0,12.99,Web
T0002888,2026-04-17,C0118,P003,1,18.99,0.0,18.99,Store
T0002889,2026-04-17,C0068,P005,1,34.99,0.0,34.99,Web
T0002890,2026-04-17,C0053,P004,3,79.99,0.0,239.97,Web
T0002891,2026-04-17,C0095,P003,2,18.99,0.05,36.08,Store
T0002892,2026-04-17,C0020,P004,1,79.99,0.05,75.99,Mobile
T0002893,2026-04-17,C0086,P002,1,6.49,0.0,6.49,Mobile
T0002894,2026-04-17,C0116,P005,1,34.99,0.05,33.24,Web
T0002895,2026-04-17,C0018,P005,3,34.99,0.0,104.97,Store
T0002896,2026-04-17,C0075,P001,1,12.99,0.0,12.99,Store
T0002897,2026-04-17,C0109,P008,1,14.99,0.0,14.99,Store
T0002898,2026-04-17,C0059,P001,3,12.99,0.0,38.97,Mobile
T0002899,2026-04-17,C0013,P007,3,29.99,0.05,85.47,Store
T0002900,2026-04-17,C0099,P004,2,79.99,0.05,151.98,Store
T0002901,2026-04-17,C0014,P007,5,29.99,0.15,127.46,Store
T0002902,2026-04-17,C0001,P004,2,79.99,0.0,159.98,Store
T0002903,2026-04-17,C0009,P005,4,34.99,0.1,125.96,Web
T0002904,2026-04-17,C0093,P005,2,34.99,0.15,59.48,Store
T0002905,2026-04-17,C0096,P005,1,34.99,0.05,33.24,Store
T0002906,2026-04-17,C0074,P008,1,14.99,0.0,14.99,Store
T0002907,2026-04-17,C0028,P005,3,34.99,0.1,94.47,Mobile
T0002908,2026-04-17,C0091,P004,1,79.99,0.0,79.99,Mobile
T0002909,2026-04-17,C0012,P008,6,14.99,0.1,80.95,Store
T0002910,2026-04-17,C0120,P008,3,14.99,0.1,40.47,Web
T0002911,2026-04-18,C0101,P008,4,14.99,0.15,50.97,Web
T0002912,2026-04-18,C0112,P008,3,14.99,0.0,44.97,Web
T0002913,2026-04-18,C0085,P001,1,12.99,0.0,12.99,Web
T0002914,2026-04-18,C0007,P002,1,6.49,0.05,6.17,Web
T0002915,2026-04-18,C0035,P008,1,14.99,0.05,14.24,Mobile
T0002916,2026-04-18,C0094,P007,4,29.99,0.0,119.96,Web
T0002917,2026-04-18,C0029,P006,1,24.99,0.0,24.99,Web
T0002918,2026-04-18,C0058,P004,3,79.99,0.1,215.97,Store
T0002919,2026-04-18,C0114,P003,3,18.99,0.0,56.97,Web
T0002920,2026-04-18,C0090,P001,3,12.99,0.0,38.97,Web
T0002921,2026-04-18,C0079,P006,2,24.99,0.1,44.98,Web
T0002922,2026-04-18,C0044,P006,1,24.99,0.0,24.99,Web
T0002923,2026-04-18,C0026,P002,2,6.49,0.15,11.03,Store
T0002924,2026-04-18,C0064,P001,1,12.99,0.0,12.99,Mobile
T0002925,2026-04-18,C0101,P001,1,12.99,0.1,11.69,Store
T0002926,2026-04-18,C0024,P002,1,6.49,0.0,6.49,Mobile
T0002927,2026-04-18,C0056,P008,3,14.99,0.0,44.97,Web
T0002928,2026-04-18,C0059,P002,1,6.49,0.15,5.52,Mobile
T0002929,2026-04-18,C0089,P001,3,12.99,0.0,38.97,Mobile
T0002930,2026-04-18,C0056,P006,3,24.99,0.0,74.97,Store
T0002931,2026-04-18,C0063,P003,1,18.99,0.05,18.04,Store
T0002932,2026-04-18,C0007,P007,1,29.99,0.0,29.99,Store
T0002933,2026-04-18,C0120,P002,1,6.49,0.0,6.49,Web
T0002934,2026-04-18,C0077,P008,4,14.99,0.0,59.96,Store
T0002935,2026-04-18,C0012,P001,3,12.99,0.0,38.97,Store
T0002936,2026-04-18,C0091,P007,2,29.99,0.15,50.98,Web
T0002937,2026-04-19,C0025,P007,2,29.99,0.0,59.98,Mobile
T0002938,2026-04-19,C0079,P004,2,79.99,0.15,135.98,Store
T0002939,2026-04-19,C0066,P006,5,24.99,0.0,124.95,Store
T0002940,2026-04-19,C0079,P005,2,34.99,0.05,66.48,Mobile
T0002941,2026-04-19,C0043,P004,4,79.99,0.0,319.96,Mobile
T0002942,2026-04-19,C0119,P004,6,79.99,0.0,479.94,Store
T0002943,2026-04-19,C0093,P006,3,24.99,0.0,74.97,Mobile
T0002944,2026-04-19,C0006,P002,1,6.49,0.0,6.49,Web
T0002945,2026-04-19,C0028,P005,1,34.99,0.0,34.99,Store
T0002946,2026-04-19,C0052,P006,1,24.99,0.0,24.99,Mobile
T0002947,2026-04-19,C0112,P001,2,12.99,0.0,25.98,Store
T0002948,2026-04-19,C0110,P001,2,12.99,0.0,25.98,Store
T0002949,2026-04-19,C0068,P004,1,79.99,0.1,71.99,Mobile
T0002950,2026-04-19,C0033,P002,1,6.49,0.0,6.49,Web
T0002951,2026-04-19,C0101,P005,1,34.99,0.0,34.99,Web
T0002952,2026-04-19,C0112,P002,1,6.49,0.05,6.17,Store
T0002953,2026-04-19,C0020,P002,5,6.49,0.0,32.45,Store
T0002954,2026-04-19,C0059,P002,1,6.49,0.0,6.49,Store
T0002955,2026-04-19,C0077,P004,4,79.99,0.0,319.96,Store
T0002956,2026-04-19,C0020,P001,2,12.99,0.0,25.98,Web
T0002957,2026-04-19,C0116,P006,4,24.99,0.0,99.96,Web
T0002958,2026-04-19,C0093,P005,1,34.99,0.05,33.24,Store
T0002959,2026-04-19,C0033,P007,1,29.99,0.0,29.99,Store
T0002960,2026-04-19,C0030,P004,1,79.99,0.0,79.99,Store
T0002961,2026-04-19,C0050,P005,3,34.99,0.0,104.97,Mobile
T0002962,2026-04-19,C0120,P006,3,24.99,0.0,74.97,Mobile
T0002963,2026-04-20,C0069,P008,2,14.99,0.0,29.98,Store
T0002964,2026-04-20,C0077,P003,3,18.99,0.0,56.97,Store
T0002965,2026-04-20,C0117,P006,2,24.99,0.0,49.98,Web
T0002966,2026-04-20,C0054,P002,2,6.49,0.1,11.68,Web
T0002967,2026-04-20,C0042,P005,2,34.99,0.0,69.98,Web
T0002968,2026-04-20,C0071,P001,1,12.99,0.05,12.34,Store
T0002969,2026-04-20,C0031,P001,1,12.99,0.0,12.99,Web
T0002970,2026-04-20,C0117,P002,2,6.49,0.0,12.98,Web
T0002971,2026-04-20,C0051,P008,2,14.99,0.0,29.98,Store
T0002972,2026-04-20,C0006,P002,3,6.49,0.0,19.47,Store
T0002973,2026-04-20,C0119,P003,1,18.99,0.0,18.99,Web
T0002974,2026-04-20,C0051,P008,1,14.99,0.0,14.99,Store
T0002975,2026-04-20,C0025,P002,2,6.49,0.0,12.98,Web
T0002976,2026-04-20,C0032,P007,2,29.99,0.0,59.98,Web
T0002977,2026-04-20,C0085,P004,2,79.99,0.0,159.98,Store
T0002978,2026-04-20,C0009,P003,3,18.99,0.1,51.27,Mobile
T0002979,2026-04-20,C0009,P002,1,6.49,0.1,5.84,Store
T0002980,2026-04-20,C0115,P003,3,18.99,0.05,54.12,Store
T0002981,2026-04-20,C0006,P008,1,14.99,0.0,14.99,Web
T0002982,2026-04-20,C0119,P004,1,79.99,0.05,75.99,Web
T0002983,2026-04-20,C0043,P004,1,79.99,0.0,79.99,Web
T0002984,2026-04-20,C0033,P004,2,79.99,0.1,143.98,Store
T0002985,2026-04-20,C0038,P004,2,79.99,0.1,143.98,Mobile
T0002986,2026-04-20,C0049,P007,3,29.99,0.0,89.97,Mobile
T0002987,2026-04-20,C0117,P004,2,79.99,0.0,159.98,Mobile
T0002988,2026-04-20,C0012,P003,1,18.99,0.0,18.99,Mobile
T0002989,2026-04-20,C0003,P001,1,12.99,0.0,12.99,Store
T0002990,2026-04-20,C0025,P006,6,24.99,0.1,134.95,Web
T0002991,2026-04-20,C0010,P002,1,6.49,0.0,6.49,Web
T0002992,2026-04-20,C0014,P003,1,18.99,0.1,17.09,Store
T0002993,2026-04-20,C0090,P005,4,34.99,0.1,125.96,Web
T0002994,2026-04-20,C0087,P006,1,24.99,0.05,23.74,Store
T0002995,2026-04-20,C0064,P001,4,12.99,0.0,51.96,Store
T0002996,2026-04-20,C0098,P007,1,29.99,0.1,26.99,Store
T0002997,2026-04-21,C0072,P003,4,18.99,0.0,75.96,Web
T0002998,2026-04-21,C0004,P003,2,18.99,0.15,32.28,Web
T0002999,2026-04-21,C0059,P005,2,34.99,0.05,66.48,Web
T0003000,2026-04-21,C0004,P008,2,14.99,0.0,29.98,Mobile
T0003001,2026-04-21,C0089,P004,2,79.99,0.0,159.98,Web
T0003002,2026-04-21,C0033,P002,2,6.49,0.1,11.68,Store
T0003003,2026-04-21,C0091,P005,3,34.99,0.05,99.72,Web
T0003004,2026-04-21,C0087,P003,3,18.99,0.1,51.27,Store
T0003005,2026-04-21,C0025,P007,2,29.99,0.05,56.98,Mobile
T0003006,2026-04-21,C0087,P004,2,79.99,0.05,151.98,Store
T0003007,2026-04-21,C0088,P008,1,14.99,0.0,14.99,Web
T0003008,2026-04-21,C0120,P005,2,34.99,0.05,66.48,Web
T0003009,2026-04-21,C0048,P006,3,24.99,0.0,74.97,Mobile
T0003010,2026-04-21,C0049,P006,2,24.99,0.15,42.48,Store
T0003011,2026-04-21,C0049,P002,1,6.49,0.0,6.49,Store
T0003012,2026-04-21,C0019,P003,1,18.99,0.0,18.99,Store
T0003013,2026-04-21,C0058,P001,1,12.99,0.0,12.99,Store
T0003014,2026-04-21,C0090,P003,2,18.99,0.0,37.98,Web
T0003015,2026-04-21,C0033,P001,1,12.99,0.05,12.34,Web
T0003016,2026-04-21,C0014,P006,5,24.99,0.0,124.95,Store
T0003017,2026-04-21,C0039,P004,2,79.99,0.1,143.98,Store
T0003018,2026-04-21,C0087,P005,1,34.99,0.0,34.99,Store
T0003019,2026-04-21,C0038,P003,2,18.99,0.05,36.08,Store
T0003020,2026-04-21,C0014,P004,5,79.99,0.0,399.95,Web
T0003021,2026-04-21,C0083,P007,2,29.99,0.1,53.98,Store
T0003022,2026-04-21,C0005,P003,3,18.99,0.1,51.27,Web
T0003023,2026-04-21,C0085,P006,1,24.99,0.0,24.99,Web
T0003024,2026-04-21,C0017,P005,1,34.99,0.0,34.99,Web
T0003025,2026-04-22,C0105,P006,5,24.99,0.05,118.7,Mobile
T0003026,2026-04-22,C0092,P001,1,12.99,0.1,11.69,Web
T0003027,2026-04-22,C0120,P003,1,18.99,0.0,18.99,Mobile
T0003028,2026-04-22,C0082,P007,1,29.99,0.05,28.49,Web
T0003029,2026-04-22,C0017,P004,1,79.99,0.05,75.99,Store
T0003030,2026-04-22,C0061,P008,3,14.99,0.0,44.97,Web
T0003031,2026-04-22,C0024,P002,2,6.49,0.0,12.98,Web
T0003032,2026-04-22,C0087,P001,4,12.99,0.0,51.96,Web
T0003033,2026-04-22,C0050,P005,1,34.99,0.0,34.99,Store
T0003034,2026-04-22,C0027,P001,3,12.99,0.05,37.02,Web
T0003035,2026-04-22,C0120,P001,3,12.99,0.1,35.07,Mobile
T0003036,2026-04-22,C0100,P003,1,18.99,0.0,18.99,Web
T0003037,2026-04-22,C0021,P004,1,79.99,0.05,75.99,Store
T0003038,2026-04-22,C0095,P004,4,79.99,0.0,319.96,Store
T0003039,2026-04-22,C0101,P006,2,24.99,0.0,49.98,Web
T0003040,2026-04-22,C0039,P007,1,29.99,0.0,29.99,Web
T0003041,2026-04-22,C0066,P007,2,29.99,0.0,59.98,Store
T0003042,2026-04-22,C0009,P001,3,12.99,0.0,38.97,Web
T0003043,2026-04-22,C0070,P007,1,29.99,0.0,29.99,Store
T0003044,2026-04-22,C0080,P007,2,29.99,0.0,59.98,Store
T0003045,2026-04-22,C0087,P002,1,6.49,0.15,5.52,Mobile
T0003046,2026-04-22,C0009,P007,5,29.99,0.0,149.95,Mobile
T0003047,2026-04-22,C0114,P003,1,18.99,0.0,18.99,Store
T0003048,2026-04-23,C0110,P003,1,18.99,0.1,17.09,Web
T0003049,2026-04-23,C0057,P007,2,29.99,0.0,59.98,Mobile
T0003050,2026-04-23,C0105,P004,1,79.99,0.0,79.99,Web
T0003051,2026-04-23,C0013,P004,3,79.99,0.0,239.97,Web
T0003052,2026-04-23,C0102,P004,5,79.99,0.0,399.95,Web
T0003053,2026-04-23,C0004,P001,1,12.99,0.0,12.99,Web
T0003054,2026-04-23,C0110,P004,1,79.99,0.0,79.99,Store
T0003055,2026-04-23,C0058,P007,2,29.99,0.0,59.98,Store
T0003056,2026-04-23,C0020,P004,5,79.99,0.1,359.95,Web
T0003057,2026-04-23,C0030,P008,3,14.99,0.0,44.97,Web
T0003058,2026-04-23,C0005,P001,1,12.99,0.0,12.99,Store
T0003059,2026-04-23,C0085,P003,1,18.99,0.0,18.99,Store
T0003060,2026-04-23,C0027,P002,2,6.49,0.05,12.33,Store
T0003061,2026-04-23,C0109,P005,3,34.99,0.05,99.72,Web
T0003062,2026-04-23,C0064,P005,2,34.99,0.1,62.98,Store
T0003063,2026-04-23,C0037,P001,4,12.99,0.0,51.96,Mobile
T0003064,2026-04-23,C0003,P001,1,12.99,0.0,12.99,Store
T0003065,2026-04-23,C0019,P006,1,24.99,0.0,24.99,Mobile
T0003066,2026-04-23,C0007,P005,1,34.99,0.0,34.99,Web
T0003067,2026-04-23,C0088,P001,2,12.99,0.1,23.38,Store
T0003068,2026-04-23,C0085,P008,2,14.99,0.05,28.48,Store
T0003069,2026-04-23,C0025,P004,5,79.99,0.1,359.95,Store
T0003070,2026-04-23,C0066,P001,1,12.99,0.0,12.99,Web
T0003071,2026-04-23,C0027,P002,2,6.49,0.0,12.98,Web
T0003072,2026-04-24,C0043,P005,1,34.99,0.05,33.24,Web
T0003073,2026-04-24,C0005,P007,1,29.99,0.05,28.49,Store
T0003074,2026-04-24,C0062,P003,1,18.99,0.0,18.99,Store
T0003075,2026-04-24,C0014,P002,3,6.49,0.0,19.47,Store
T0003076,2026-04-24,C0054,P005,1,34.99,0.0,34.99,Store
T0003077,2026-04-24,C0083,P008,1,14.99,0.05,14.24,Store
T0003078,2026-04-24,C0058,P005,1,34.99,0.0,34.99,Web
T0003079,2026-04-24,C0117,P007,1,29.99,0.0,29.99,Web
T0003080,2026-04-24,C0106,P005,4,34.99,0.1,125.96,Store
T0003081,2026-04-24,C0085,P007,2,29.99,0.15,50.98,Mobile
T0003082,2026-04-24,C0102,P002,4,6.49,0.05,24.66,Store
T0003083,2026-04-24,C0018,P002,2,6.49,0.0,12.98,Web
T0003084,2026-04-24,C0090,P008,1,14.99,0.1,13.49,Store
T0003085,2026-04-24,C0045,P005,3,34.99,0.0,104.97,Store
T0003086,2026-04-24,C0069,P003,6,18.99,0.0,113.94,Web
T0003087,2026-04-24,C0044,P004,2,79.99,0.0,159.98,Store
T0003088,2026-04-24,C0029,P001,2,12.99,0.0,25.98,Store
T0003089,2026-04-24,C0093,P002,2,6.49,0.0,12.98,Web
T0003090,2026-04-24,C0011,P004,1,79.99,0.0,79.99,Web
T0003091,2026-04-24,C0017,P005,4,34.99,0.1,125.96,Web
T0003092,2026-04-24,C0117,P002,4,6.49,0.0,25.96,Web
T0003093,2026-04-24,C0099,P003,2,18.99,0.05,36.08,Store
T0003094,2026-04-24,C0001,P005,2,34.99,0.0,69.98,Store
T0003095,2026-04-24,C0117,P005,1,34.99,0.05,33.24,Store
T0003096,2026-04-24,C0008,P001,2,12.99,0.0,25.98,Store
T0003097,2026-04-24,C0002,P001,2,12.99,0.0,25.98,Web
T0003098,2026-04-24,C0105,P008,2,14.99,0.0,29.98,Web
T0003099,2026-04-24,C0066,P001,1,12.99,0.0,12.99,Web
T0003100,2026-04-24,C0119,P008,2,14.99,0.0,29.98,Mobile
T0003101,2026-04-24,C0047,P005,1,34.99,0.1,31.49,Store
T0003102,2026-04-24,C0118,P002,2,6.49,0.1,11.68,Web
T0003103,2026-04-24,C0048,P005,4,34.99,0.05,132.96,Web
T0003104,2026-04-24,C0062,P004,3,79.99,0.05,227.97,Mobile
T0003105,2026-04-24,C0117,P002,1,6.49,0.1,5.84,Store
T0003106,2026-04-24,C0086,P003,4,18.99,0.0,75.96,Web
T0003107,2026-04-24,C0038,P006,1,24.99,0.05,23.74,Store
T0003108,2026-04-24,C0013,P001,4,12.99,0.0,51.96,Store
T0003109,2026-04-25,C0010,P003,1,18.99,0.0,18.99,Web
T0003110,2026-04-25,C0098,P002,1,6.49,0.1,5.84,Web
T0003111,2026-04-25,C0044,P001,5,12.99,0.1,58.46,Mobile
T0003112,2026-04-25,C0026,P005,1,34.99,0.05,33.24,Store
T0003113,2026-04-25,C0074,P007,2,29.99,0.0,59.98,Web
T0003114,2026-04-25,C0021,P001,4,12.99,0.15,44.17,Store
T0003115,2026-04-25,C0067,P007,5,29.99,0.0,149.95,Store
T0003116,2026-04-25,C0001,P005,2,34.99,0.0,69.98,Web
T0003117,2026-04-25,C0074,P003,5,18.99,0.05,90.2,Store
T0003118,2026-04-25,C0114,P005,5,34.99,0.0,174.95,Store
T0003119,2026-04-25,C0012,P006,1,24.99,0.0,24.99,Store
T0003120,2026-04-25,C0016,P005,1,34.99,0.0,34.99,Store
T0003121,2026-04-25,C0055,P002,2,6.49,0.0,12.98,Web
T0003122,2026-04-25,C0069,P002,1,6.49,0.1,5.84,Mobile
T0003123,2026-04-25,C0104,P007,1,29.99,0.0,29.99,Store
T0003124,2026-04-25,C0038,P004,1,79.99,0.0,79.99,Store
T0003125,2026-04-25,C0074,P007,3,29.99,0.05,85.47,Store
T0003126,2026-04-25,C0003,P005,3,34.99,0.0,104.97,Store
T0003127,2026-04-25,C0098,P002,1,6.49,0.0,6.49,Store
T0003128,2026-04-25,C0089,P001,4,12.99,0.1,46.76,Mobile
T0003129,2026-04-25,C0084,P007,1,29.99,0.0,29.99,Web
T0003130,2026-04-25,C0040,P003,1,18.99,0.1,17.09,Web
T0003131,2026-04-25,C0061,P006,1,24.99,0.0,24.99,Store
T0003132,2026-04-25,C0088,P008,1,14.99,0.0,14.99,Web
T0003133,2026-04-25,C0011,P005,1,34.99,0.1,31.49,Store
T0003134,2026-04-25,C0026,P004,5,79.99,0.0,399.95,Web
T0003135,2026-04-25,C0113,P007,4,29.99,0.1,107.96,Web
T0003136,2026-04-25,C0035,P005,1,34.99,0.1,31.49,Web
T0003137,2026-04-25,C0048,P004,1,79.99,0.05,75.99,Store
T0003138,2026-04-25,C0031,P005,1,34.99,0.0,34.99,Store
T0003139,2026-04-25,C0095,P008,4,14.99,0.0,59.96,Mobile
T0003140,2026-04-25,C0015,P003,7,18.99,0.0,132.93,Store
T0003141,2026-04-25,C0116,P006,2,24.99,0.1,44.98,Store
T0003142,2026-04-25,C0090,P001,1,12.99,0.1,11.69,Web
T0003143,2026-04-25,C0083,P006,1,24.99,0.0,24.99,Store
T0003144,2026-04-25,C0049,P007,2,29.99,0.0,59.98,Store
T0003145,2026-04-25,C0010,P001,4,12.99,0.0,51.96,Mobile
T0003146,2026-04-26,C0004,P003,2,18.99,0.0,37.98,Web
T0003147,2026-04-26,C0049,P002,2,6.49,0.0,12.98,Mobile
T0003148,2026-04-26,C0043,P006,4,24.99,0.1,89.96,Web
T0003149,2026-04-26,C0073,P001,4,12.99,0.1,46.76,Web
T0003150,2026-04-26,C0069,P003,1,18.99,0.0,18.99,Store
T0003151,2026-04-26,C0109,P007,2,29.99,0.0,59.98,Store
T0003152,2026-04-26,C0010,P001,3,12.99,0.05,37.02,Store
T0003153,2026-04-26,C0075,P002,4,6.49,0.0,25.96,Web
T0003154,2026-04-26,C0013,P005,1,34.99,0.0,34.99,Mobile
T0003155,2026-04-26,C0051,P008,3,14.99,0.05,42.72,Store
T0003156,2026-04-26,C0051,P001,3,12.99,0.0,38.97,Store
T0003157,2026-04-26,C0077,P005,1,34.99,0.15,29.74,Mobile
T0003158,2026-04-26,C0070,P005,3,34.99,0.1,94.47,Store
T0003159,2026-04-26,C0038,P001,1,12.99,0.15,11.04,Store
T0003160,2026-04-26,C0038,P006,4,24.99,0.0,99.96,Mobile
T0003161,2026-04-26,C0014,P008,3,14.99,0.05,42.72,Store
T0003162,2026-04-26,C0104,P005,2,34.99,0.0,69.98,Store
T0003163,2026-04-26,C0080,P004,2,79.99,0.15,135.98,Store
T0003164,2026-04-26,C0053,P002,2,6.49,0.05,12.33,Web
T0003165,2026-04-26,C0016,P001,2,12.99,0.05,24.68,Mobile
T0003166,2026-04-26,C0106,P004,2,79.99,0.0,159.98,Store
T0003167,2026-04-26,C0049,P007,2,29.99,0.1,53.98,Web
T0003168,2026-04-26,C0066,P008,1,14.99,0.05,14.24,Store
T0003169,2026-04-26,C0027,P006,1,24.99,0.0,24.99,Store
T0003170,2026-04-26,C0113,P004,1,79.99,0.0,79.99,Web
T0003171,2026-04-26,C0075,P005,1,34.99,0.0,34.99,Mobile
T0003172,2026-04-26,C0056,P003,7,18.99,0.05,126.28,Web
T0003173,2026-04-26,C0017,P003,1,18.99,0.0,18.99,Store
T0003174,2026-04-26,C0073,P002,2,6.49,0.0,12.98,Store
T0003175,2026-04-26,C0070,P006,1,24.99,0.15,21.24,Store
T0003176,2026-04-27,C0111,P008,1,14.99,0.0,14.99,Store
T0003177,2026-04-27,C0099,P006,3,24.99,0.0,74.97,Mobile
T0003178,2026-04-27,C0059,P005,1,34.99,0.0,34.99,Web
T0003179,2026-04-27,C0002,P002,1,6.49,0.0,6.49,Mobile
T0003180,2026-04-27,C0022,P008,2,14.99,0.05,28.48,Mobile
T0003181,2026-04-27,C0040,P004,1,79.99,0.0,79.99,Web
T0003182,2026-04-27,C0072,P006,4,24.99,0.0,99.96,Web
T0003183,2026-04-27,C0039,P007,4,29.99,0.0,119.96,Store
T0003184,2026-04-27,C0019,P004,1,79.99,0.05,75.99,Mobile
T0003185,2026-04-27,C0072,P006,1,24.99,0.0,24.99,Store
T0003186,2026-04-27,C0090,P002,4,6.49,0.0,25.96,Store
T0003187,2026-04-27,C0012,P007,3,29.99,0.0,89.97,Mobile
T0003188,2026-04-27,C0066,P007,1,29.99,0.0,29.99,Store
T0003189,2026-04-27,C0057,P007,2,29.99,0.0,59.98,Web
T0003190,2026-04-27,C0026,P004,1,79.99,0.1,71.99,Web
T0003191,2026-04-27,C0035,P002,1,6.49,0.0,6.49,Store
T0003192,2026-04-27,C0101,P006,4,24.99,0.05,94.96,Store
T0003193,2026-04-27,C0059,P007,1,29.99,0.0,29.99,Web
T0003194,2026-04-27,C0103,P003,2,18.99,0.0,37.98,Web
T0003195,2026-04-27,C0114,P006,3,24.99,0.0,74.97,Web
T0003196,2026-04-27,C0032,P006,1,24.99,0.0,24.99,Mobile
T0003197,2026-04-27,C0058,P005,2,34.99,0.1,62.98,Store
T0003198,2026-04-28,C0110,P002,2,6.49,0.05,12.33,Web
T0003199,2026-04-28,C0003,P003,3,18.99,0.05,54.12,Mobile
T0003200,2026-04-28,C0109,P006,1,24.99,0.1,22.49,Store
T0003201,2026-04-28,C0086,P003,2,18.99,0.0,37.98,Store
T0003202,2026-04-28,C0106,P002,1,6.49,0.05,6.17,Store
T0003203,2026-04-28,C0021,P003,2,18.99,0.0,37.98,Web
T0003204,2026-04-28,C0043,P005,4,34.99,0.1,125.96,Store
T0003205,2026-04-28,C0088,P004,1,79.99,0.0,79.99,Store
T0003206,2026-04-28,C0071,P006,1,24.99,0.0,24.99,Store
T0003207,2026-04-28,C0052,P001,1,12.99,0.0,12.99,Mobile
T0003208,2026-04-28,C0052,P001,1,12.99,0.0,12.99,Store
T0003209,2026-04-28,C0104,P002,3,6.49,0.05,18.5,Mobile
T0003210,2026-04-28,C0120,P001,2,12.99,0.0,25.98,Web
T0003211,2026-04-28,C0119,P005,4,34.99,0.05,132.96,Store
T0003212,2026-04-28,C0067,P004,1,79.99,0.0,79.99,Store
T0003213,2026-04-28,C0083,P008,1,14.99,0.05,14.24,Store
T0003214,2026-04-28,C0072,P007,4,29.99,0.0,119.96,Mobile
T0003215,2026-04-28,C0117,P008,2,14.99,0.0,29.98,Mobile
T0003216,2026-04-28,C0089,P001,4,12.99,0.1,46.76,Store
T0003217,2026-04-28,C0047,P003,1,18.99,0.15,16.14,Mobile
T0003218,2026-04-28,C0004,P003,4,18.99,0.05,72.16,Web
T0003219,2026-04-28,C0011,P003,2,18.99,0.0,37.98,Web
T0003220,2026-04-28,C0086,P008,2,14.99,0.0,29.98,Mobile
T0003221,2026-04-28,C0072,P008,3,14.99,0.1,40.47,Web
T0003222,2026-04-29,C0022,P001,1,12.99,0.05,12.34,Mobile
T0003223,2026-04-29,C0036,P002,1,6.49,0.0,6.49,Store
T0003224,2026-04-29,C0034,P004,2,79.99,0.0,159.98,Web
T0003225,2026-04-29,C0091,P001,1,12.99,0.05,12.34,Mobile
T0003226,2026-04-29,C0043,P001,4,12.99,0.0,51.96,Store
T0003227,2026-04-29,C0038,P006,2,24.99,0.15,42.48,Web
T0003228,2026-04-29,C0118,P006,2,24.99,0.0,49.98,Store
T0003229,2026-04-29,C0039,P006,2,24.99,0.1,44.98,Store
T0003230,2026-04-29,C0111,P005,1,34.99,0.1,31.49,Mobile
T0003231,2026-04-29,C0059,P006,1,24.99,0.05,23.74,Web
T0003232,2026-04-29,C0053,P005,4,34.99,0.0,139.96,Web
T0003233,2026-04-29,C0119,P007,1,29.99,0.0,29.99,Store
T0003234,2026-04-29,C0047,P001,1,12.99,0.0,12.99,Store
T0003235,2026-04-29,C0078,P008,1,14.99,0.0,14.99,Mobile
T0003236,2026-04-29,C0118,P007,5,29.99,0.0,149.95,Store
T0003237,2026-04-29,C0086,P003,1,18.99,0.15,16.14,Mobile
T0003238,2026-04-29,C0109,P001,2,12.99,0.05,24.68,Store
T0003239,2026-04-29,C0013,P004,3,79.99,0.0,239.97,Web
T0003240,2026-04-29,C0093,P003,2,18.99,0.0,37.98,Web
T0003241,2026-04-29,C0062,P001,4,12.99,0.0,51.96,Web
T0003242,2026-04-29,C0054,P004,2,79.99,0.1,143.98,Web
T0003243,2026-04-29,C0100,P008,1,14.99,0.05,14.24,Mobile
T0003244,2026-04-29,C0120,P005,2,34.99,0.05,66.48,Web
T0003245,2026-04-29,C0027,P005,1,34.99,0.0,34.99,Mobile
